ExecutionTime
4/2/2023 12:11:31 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20170630,"28.368,00","30.390,00","93,35"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20171231,"35.211,00","37.553,00","93,76"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20180630,"36.561,00","38.376,00","95,27"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20181231,"49.211,00","51.850,00","94,91"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20190630,"43.961,00","53.345,00","82,41"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20191231,"48.732,00","51.346,00","94,91"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20200331,"27.679,00","28.950,00","95,61"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20200630,"16.410,00","16.897,00","97,12"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20200930,"19.830,00","20.365,00","97,37"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20201231,"26.349,00","27.466,00","95,93"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20210331,"22.682,00","23.786,00","95,36"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20210630,"23.987,00","25.082,00","95,63"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20210930,"23.994,00","25.189,00","95,26"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20211231,"22.579,00","23.627,00","95,56"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20220331,"19.273,00","20.271,00","95,08"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20220630,"20.099,00","20.766,00","96,79"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20220930,"25.752,00","26.606,00","96,79"
Proporción de Satisfacción Global de los usuarios en la IPS,18,18 - Caquetá,00000,TOTAL,Total,100,Porcentaje,20221231,"22.591,00","23.561,00","95,88"

