ExecutionTime
4/6/2023 9:58:48 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20170630,"78.094,00","80.543,00","96,96"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20171231,"74.928,00","77.046,00","97,25"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20180630,"79.905,00","82.506,00","96,85"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20181231,"84.790,00","87.047,00","97,41"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20190630,"107.263,00","110.604,00","96,98"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20191231,"98.262,00","100.723,00","97,56"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20200331,"31.122,00","32.220,00","96,59"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20200630,"40.078,00","40.775,00","98,29"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20200930,"28.900,00","29.514,00","97,92"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20201231,"42.364,00","43.112,00","98,26"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20210331,"40.007,00","41.393,00","96,65"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20210630,"57.717,00","58.328,00","98,95"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20210930,"40.800,00","41.916,00","97,34"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20211231,"46.795,00","47.903,00","97,69"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20220331,"43.507,00","44.280,00","98,25"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20220630,"53.938,00","55.074,00","97,94"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20220930,"54.078,00","54.804,00","98,68"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,52,52 - Nariño,00000,TOTAL,Total,100,Porcentaje,20221231,"61.670,00","62.461,00","98,73"

