ExecutionTime
4/6/2023 9:41:03 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20170630,"115.706,00","120.394,00","96,11"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20171231,"147.754,00","152.778,00","96,71"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20180630,"148.750,00","155.484,00","95,67"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20181231,"159.204,00","163.840,00","97,17"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20190630,"162.386,00","166.889,00","97,30"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20191231,"161.394,00","165.691,00","97,41"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20200331,"75.832,00","77.878,00","97,37"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20200630,"59.900,00","61.905,00","96,76"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20200930,"63.175,00","65.117,00","97,02"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20201231,"70.425,00","72.878,00","96,63"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20210331,"78.921,00","80.299,00","98,28"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20210630,"85.471,00","86.700,00","98,58"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20210930,"120.310,00","121.473,00","99,04"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20211231,"82.812,00","85.026,00","97,40"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20220331,"87.636,00","89.032,00","98,43"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20220630,"95.577,00","97.526,00","98,00"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20220930,"94.797,00","96.742,00","97,99"
Proporción de Satisfacción Global de los usuarios en la IPS,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,20221231,"92.621,00","94.733,00","97,77"

