ExecutionTime
4/2/2023 10:26:10 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20170630,"129.441,00","135.927,00","95,23"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20171231,"172.983,00","181.942,00","95,08"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20180630,"141.457,00","150.388,00","94,06"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20181231,"171.475,00","179.218,00","95,68"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20190630,"134.300,00","143.486,00","93,60"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20191231,"141.561,00","148.951,00","95,04"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20200331,"66.113,00","68.910,00","95,94"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20200630,"51.044,00","53.411,00","95,57"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20200930,"59.151,00","61.674,00","95,91"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20201231,"62.247,00","65.459,00","95,09"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20210331,"56.582,00","59.810,00","94,60"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20210630,"70.884,00","74.510,00","95,13"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20210930,"76.476,00","79.392,00","96,33"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20211231,"79.853,00","83.801,00","95,29"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20220331,"76.001,00","79.761,00","95,29"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20220630,"75.058,00","79.459,00","94,46"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20220930,"147.214,00","150.771,00","97,64"
Proporción de Satisfacción Global de los usuarios en la IPS,19,19 - Cauca,00000,TOTAL,Total,100,Porcentaje,20221231,"74.993,00","79.080,00","94,83"

