ExecutionTime
4/7/2023 6:32:38 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20170630,"1.430,00","1.571,00","91,02"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20171231,"139,00","141,00","98,58"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20180630,"1.663,00","1.701,00","97,77"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20181231,"1.557,00","1.616,00","96,35"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20190630,"608,00","659,00","92,26"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20191231,"1.938,00","1.967,00","98,53"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20200331,"563,00","765,00","73,59"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20200630,"750,00","764,00","98,17"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20200930,"418,00","433,00","96,54"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20201231,"621,00","691,00","89,87"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20210331,"588,00","599,00","98,16"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20210630,"545,00","559,00","97,50"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20210930,"1.141,00","1.174,00","97,19"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20211231,"1.039,00","1.061,00","97,93"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20220331,"799,00","818,00","97,68"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20220630,"1.226,00","1.242,00","98,71"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20220930,"1.160,00","1.164,00","99,66"
Proporción de Satisfacción Global de los usuarios en la IPS,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,20221231,"1.270,00","1.291,00","98,37"

