ExecutionTime
4/6/2023 9:53:16 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20170630,"97.266,00","105.039,00","92,60"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20171231,"121.898,00","124.485,00","97,92"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20180630,"87.737,00","90.223,00","97,24"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20181231,"124.189,00","127.748,00","97,21"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20190630,"137.816,00","142.581,00","96,66"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20191231,"174.965,00","180.223,00","97,08"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20200331,"60.157,00","61.251,00","98,21"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20200630,"65.807,00","66.923,00","98,33"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20200930,"64.378,00","66.248,00","97,18"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20201231,"84.704,00","87.362,00","96,96"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20210331,"74.004,00","75.573,00","97,92"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20210630,"91.015,00","93.700,00","97,13"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20210930,"92.930,00","94.129,00","98,73"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20211231,"97.672,00","100.411,00","97,27"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20220331,"93.192,00","95.912,00","97,16"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20220630,"88.565,00","90.589,00","97,77"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20220930,"94.593,00","98.758,00","95,78"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,20221231,"63.107,00","65.239,00","96,73"

