ExecutionTime
4/6/2023 10:00:55 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20170630,"177.937,00","186.099,00","95,61"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20171231,"162.983,00","171.300,00","95,14"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20180630,"164.345,00","174.456,00","94,20"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20181231,"177.464,00","186.571,00","95,12"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20190630,"156.939,00","164.595,00","95,35"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20191231,"182.403,00","190.464,00","95,77"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20200331,"69.118,00","71.923,00","96,10"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20200630,"71.836,00","73.351,00","97,93"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20200930,"66.238,00","67.971,00","97,45"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20201231,"113.514,00","115.674,00","98,13"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20210331,"91.244,00","93.013,00","98,10"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20210630,"94.289,00","96.067,00","98,15"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20210930,"96.637,00","99.452,00","97,17"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20211231,"102.284,00","104.890,00","97,52"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20220331,"93.162,00","95.367,00","97,69"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20220630,"102.510,00","104.610,00","97,99"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20220930,"109.395,00","111.541,00","98,08"
Proporción de Satisfacción Global de los usuarios en la IPS,54,54 - Norte de Santander,00000,TOTAL,Total,100,Porcentaje,20221231,"115.124,00","117.173,00","98,25"

