ExecutionTime
4/6/2023 10:08:39 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20170630,"30.466,00","31.860,00","95,62"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20171231,"29.695,00","30.387,00","97,72"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20180630,"28.691,00","29.755,00","96,42"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20181231,"35.934,00","37.049,00","96,99"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20190630,"40.115,00","41.466,00","96,74"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20191231,"35.513,00","36.845,00","96,38"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20200331,"19.625,00","20.724,00","94,70"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20200630,"12.461,00","13.245,00","94,08"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20200930,"14.468,00","15.168,00","95,39"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20201231,"18.853,00","19.423,00","97,07"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20210331,"21.350,00","22.644,00","94,29"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20210630,"25.799,00","27.459,00","93,95"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20210930,"25.164,00","26.284,00","95,74"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20211231,"22.654,00","23.889,00","94,83"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20220331,"20.350,00","22.028,00","92,38"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20220630,"22.277,00","24.019,00","92,75"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20220930,"21.217,00","22.284,00","95,21"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,86,86 - Putumayo,00000,TOTAL,Total,100,Porcentaje,20221231,"25.076,00","26.079,00","96,15"

