ExecutionTime
4/6/2023 10:27:43 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20170630,"198.738,00","208.875,00","95,15"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20171231,"199.133,00","208.152,00","95,67"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20180630,"251.801,00","264.753,00","95,11"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20181231,"241.073,00","252.861,00","95,34"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20190630,"323.002,00","336.644,00","95,95"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20191231,"248.641,00","270.558,00","91,90"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20200331,"728.065,00","737.061,00","98,78"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20200630,"94.289,00","100.761,00","93,58"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20200930,"106.469,00","115.734,00","91,99"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20201231,"115.423,00","120.607,00","95,70"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20210331,"105.704,00","109.903,00","96,18"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20210630,"141.223,00","146.605,00","96,33"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20210930,"128.782,00","133.707,00","96,32"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20211231,"216.493,00","223.752,00","96,76"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20220331,"146.514,00","153.189,00","95,64"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20220630,"167.098,00","171.793,00","97,27"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20220930,"168.263,00","172.757,00","97,40"
Proporción de Satisfacción Global de los usuarios en la IPS,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,20221231,"192.676,00","197.013,00","97,80"

