ExecutionTime
4/1/2023 5:57:57 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20170630,"102.888,00","107.965,00","95,30"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20171231,"101.910,00","107.198,00","95,07"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20180630,"110.751,00","116.526,00","95,04"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20181231,"1.229.825,00","1.234.564,00","99,62"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20190630,"149.653,00","155.946,00","95,96"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20191231,"152.531,00","158.265,00","96,38"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20200331,"85.989,00","88.539,00","97,12"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20200630,"57.263,00","59.046,00","96,98"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20200930,"63.329,00","65.129,00","97,24"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20201231,"65.938,00","67.635,00","97,49"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20210331,"73.889,00","77.480,00","95,37"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20210630,"81.004,00","85.329,00","94,93"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20210930,"76.395,00","78.323,00","97,54"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20211231,"86.984,00","91.507,00","95,06"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20220331,"90.357,00","93.390,00","96,75"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20220630,"83.406,00","86.419,00","96,51"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20220930,"91.457,00","93.953,00","97,34"
Proporción de Satisfacción Global de los usuarios en la IPS,15,15 - Boyacá,00000,TOTAL,Total,100,Porcentaje,20221231,"102.949,00","105.916,00","97,20"

