ExecutionTime
4/2/2023 10:57:24 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201606,"776,00","1.822,00","42,59"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201612,"675,00","1.674,00","40,32"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201706,"936,00","2.027,00","46,18"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201712,"1.009,00","2.002,00","50,40"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201806,"1.030,00","2.215,00","46,50"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201812,"1.001,00","2.243,00","44,63"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201906,"1.012,00","2.366,00","42,77"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201912,"984,00","2.198,00","44,77"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,202006,"982,00","1.947,00","50,44"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,202012,"1.379,00","2.618,00","52,67"

