ExecutionTime
4/7/2023 6:29:28 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20170630,"1.872.111,00","1.902.668,00","98,39"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20171231,"679.713,00","710.638,00","95,65"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20180630,"684.872,00","715.854,00","95,67"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20181231,"635.262,00","672.069,00","94,52"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20190630,"783.491,00","819.443,00","95,61"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20191231,"796.713,00","830.459,00","95,94"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20200331,"334.583,00","350.360,00","95,50"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20200630,"260.874,00","270.156,00","96,56"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20200930,"300.003,00","308.081,00","97,38"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20201231,"319.731,00","330.401,00","96,77"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20210331,"306.308,00","316.421,00","96,80"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20210630,"318.151,00","331.258,00","96,04"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20210930,"339.037,00","352.168,00","96,27"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20211231,"371.273,00","384.131,00","96,65"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20220331,"350.973,00","364.160,00","96,38"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20220630,"366.969,00","380.688,00","96,40"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20220930,"385.686,00","397.466,00","97,04"
Proporción de Satisfacción Global de los usuarios en la IPS,76,76 - Valle del Cauca,00000,TOTAL,Total,100,Porcentaje,20221231,"410.027,00","427.166,00","95,99"

