ExecutionTime
4/1/2023 10:33:54 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20170630,"496.721,00","514.783,00","96,49"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20171231,"483.090,00","495.730,00","97,45"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20180630,"443.401,00","461.134,00","96,15"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20181231,"534.020,00","548.830,00","97,30"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20190630,"508.688,00","521.082,00","97,62"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20191231,"655.388,00","670.203,00","97,79"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20200331,"138.822,00","143.367,00","96,83"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20200630,"226.048,00","231.275,00","97,74"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20200930,"161.032,00","166.413,00","96,77"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20201231,"232.245,00","238.265,00","97,47"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20210331,"245.659,00","252.543,00","97,27"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20210630,"278.947,00","287.944,00","96,88"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20210930,"359.673,00","366.625,00","98,10"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20211231,"372.133,00","398.995,00","93,27"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20220331,"351.072,00","364.262,00","96,38"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20220630,"346.510,00","355.779,00","97,39"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20220930,"342.637,00","348.403,00","98,35"
Proporción de Satisfacción Global de los usuarios en la IPS,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,20221231,"368.163,00","375.010,00","98,17"

