ExecutionTime
4/4/2023 5:28:18 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201606,"3.778,00","7.228,00","52,27"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201612,"3.953,00","8.060,00","49,04"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201706,"3.667,00","7.419,00","49,43"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201712,"4.531,00","9.676,00","46,83"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201806,"3.749,00","8.678,00","43,20"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201812,"4.839,00","11.815,00","40,96"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201906,"4.247,00","10.773,00","39,42"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201912,"4.997,00","12.567,00","39,76"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202006,"4.079,00","10.177,00","40,08"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202012,"4.924,00","12.201,00","40,36"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202106,"4.439,00","11.178,00","39,71"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202112,"5.002,00","13.482,00","37,10"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202206,"4.076,00","10.603,00","38,44"
Proporción de partos por cesárea,44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202212,"4.893,00","11.575,00","42,27"

