ExecutionTime
4/1/2023 8:44:02 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20170630,"976,00","988,00","98,79"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20171231,"1.116,00","1.161,00","96,12"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20180630,"843,00","901,00","93,56"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20181231,"853,00","866,00","98,50"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20190630,"1.564,00","1.711,00","91,41"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20191231,"605,00","619,00","97,74"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20200331,"179,00","179,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20200630,"390,00","414,00","94,20"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20200930,"422,00","462,00","91,34"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20201231,"160,00","161,00","99,38"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20210331,"402,00","411,00","97,81"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20210630,"289,00","290,00","99,66"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20210930,"381,00","383,00","99,48"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20211231,"784,00","792,00","98,99"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20220331,"1.123,00","1.123,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20220630,"1.428,00","1.467,00","97,34"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20220930,"1.880,00","1.934,00","97,21"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,91,91 - Amazonas,00000,TOTAL,Total,100,Porcentaje,20221231,"1.494,00","1.510,00","98,94"

