ExecutionTime
4/2/2023 10:48:33 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20170630,"83.762,00","343.866,00","24,36"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20171231,"91.663,00","94.472,00","97,03"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20180630,"111.269,00","114.861,00","96,87"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20181231,"110.914,00","116.140,00","95,50"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20190630,"131.076,00","135.503,00","96,73"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20191231,"130.674,00","134.533,00","97,13"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20200331,"38.909,00","40.229,00","96,72"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20200630,"38.377,00","39.297,00","97,66"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20200930,"50.857,00","53.071,00","95,83"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20201231,"63.109,00","65.191,00","96,81"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20210331,"54.540,00","56.806,00","96,01"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20210630,"59.943,00","61.304,00","97,78"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20210930,"51.708,00","52.841,00","97,86"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20211231,"61.864,00","63.460,00","97,49"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20220331,"56.781,00","57.877,00","98,11"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20220630,"62.088,00","63.122,00","98,36"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20220930,"64.050,00","65.262,00","98,14"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,20221231,"65.173,00","66.088,00","98,62"

