ExecutionTime
4/1/2023 10:12:29 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20170630,"13.164,00","13.808,00","95,34"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20171231,"11.730,00","14.119,00","83,08"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20180630,"13.491,00","15.756,00","85,62"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20181231,"12.987,00","13.383,00","97,04"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20190630,"42.168,00","42.586,00","99,02"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20191231,"17.719,00","18.332,00","96,66"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20200331,"8.277,00","8.535,00","96,98"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20200630,"7.507,00","7.611,00","98,63"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20200930,"7.883,00","7.943,00","99,24"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20201231,"8.376,00","8.498,00","98,56"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20210331,"5.957,00","6.054,00","98,40"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20210630,"9.828,00","10.203,00","96,32"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20210930,"8.375,00","8.597,00","97,42"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20211231,"8.660,00","8.807,00","98,33"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20220331,"7.412,00","7.671,00","96,62"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20220630,"9.785,00","9.972,00","98,12"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20220930,"9.548,00","9.773,00","97,70"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,20221231,"9.072,00","9.248,00","98,10"

