ExecutionTime
4/6/2023 9:31:38 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20170630,"1.612,00","1.727,00","93,34"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20171231,"1.643,00","1.643,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20180630,"2.356,00","2.357,00","99,96"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20181231,"26,00","26,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20191231,"714,00","715,00","99,86"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20200331,"250,00","250,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20200630,"131,00","131,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20200930,"19,00","19,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20201231,"699,00","716,00","97,63"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20210331,"442,00","446,00","99,10"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20210630,"8,00","8,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20210930,"575,00","591,00","97,29"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20211231,"540,00","540,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20220331,"807,00","808,00","99,88"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20220630,"51,00","51,00","100,00"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20220930,"1.634,00","1.802,00","90,68"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,94,94 - Guainía,00000,TOTAL,Total,100,Porcentaje,20221231,"1.549,00","1.549,00","100,00"

