ExecutionTime
4/1/2023 11:13:12 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20170630,"138.923,00","143.108,00","97,08"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20171231,"106.932,00","109.891,00","97,31"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20180630,"113.629,00","118.554,00","95,85"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20181231,"121.787,00","125.937,00","96,70"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20190630,"117.594,00","121.077,00","97,12"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20191231,"130.652,00","135.015,00","96,77"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20200331,"54.188,00","55.975,00","96,81"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20200630,"42.297,00","43.312,00","97,66"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20200930,"56.167,00","57.481,00","97,71"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20201231,"60.080,00","61.495,00","97,70"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20210331,"63.333,00","65.197,00","97,14"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20210630,"66.380,00","68.189,00","97,35"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20210930,"71.057,00","72.699,00","97,74"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20211231,"71.325,00","73.253,00","97,37"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20220331,"66.180,00","68.315,00","96,87"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20220630,"101.260,00","103.865,00","97,49"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20220930,"76.029,00","78.993,00","96,25"
Proporción de Satisfacción Global de los usuarios en la IPS,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,20221231,"77.508,00","79.183,00","97,88"

