ExecutionTime
4/7/2023 6:27:17 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20170630,"149.878,00","154.369,00","97,09"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20171231,"157.911,00","161.447,00","97,81"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20180630,"162.061,00","164.816,00","98,33"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20181231,"174.215,00","177.103,00","98,37"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20190630,"169.477,00","173.445,00","97,71"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20191231,"200.408,00","204.172,00","98,16"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20200331,"72.777,00","74.045,00","98,29"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20200630,"88.637,00","89.567,00","98,96"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20200930,"79.126,00","80.061,00","98,83"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20201231,"82.515,00","83.877,00","98,38"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20210331,"81.973,00","82.900,00","98,88"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20210630,"88.214,00","89.099,00","99,01"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20210930,"80.772,00","82.258,00","98,19"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20211231,"96.646,00","97.779,00","98,84"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20220331,"89.910,00","90.764,00","99,06"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20220630,"108.681,00","111.324,00","97,63"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20220930,"103.793,00","105.480,00","98,40"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,20221231,"99.314,00","101.041,00","98,29"

