ExecutionTime
4/6/2023 9:24:16 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20170630,"142.575,00","145.728,00","97,84"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20171231,"164.781,00","170.700,00","96,53"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20180630,"180.335,00","184.259,00","97,87"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20181231,"205.275,00","212.593,00","96,56"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20190630,"185.300,00","189.169,00","97,95"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20191231,"181.161,00","184.612,00","98,13"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20200331,"84.127,00","86.247,00","97,54"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20200630,"75.159,00","77.037,00","97,56"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20200930,"74.023,00","74.890,00","98,84"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20201231,"79.378,00","80.682,00","98,38"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20210331,"75.162,00","76.620,00","98,10"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20210630,"77.968,00","79.440,00","98,15"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20210930,"86.572,00","87.715,00","98,70"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20211231,"97.492,00","99.188,00","98,29"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20220331,"96.032,00","97.454,00","98,54"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20220630,"101.052,00","102.476,00","98,61"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20220930,"95.073,00","96.402,00","98,62"
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,20221231,"114.445,00","115.504,00","99,08"

