ExecutionTime
4/1/2023 10:57:35 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20170630,"210.405,00","263.065,00","79,98"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20171231,"271.792,00","286.828,00","94,76"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20180630,"243.239,00","259.640,00","93,68"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20181231,"263.925,00","276.161,00","95,57"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20190630,"287.379,00","303.975,00","94,54"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20191231,"262.167,00","278.756,00","94,05"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20200331,"104.005,00","108.708,00","95,67"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20200630,"72.137,00","75.279,00","95,83"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20200930,"85.153,00","91.129,00","93,44"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20201231,"128.889,00","137.984,00","93,41"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20210331,"122.483,00","129.721,00","94,42"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20210630,"142.373,00","152.343,00","93,46"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20210930,"129.587,00","134.917,00","96,05"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20211231,"174.705,00","183.173,00","95,38"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20220331,"157.997,00","164.342,00","96,14"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20220630,"187.824,00","195.488,00","96,08"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20220930,"183.098,00","189.400,00","96,67"
Proporción de Satisfacción Global de los usuarios en la IPS,13,13 - Bolívar,00000,TOTAL,Total,100,Porcentaje,20221231,"182.577,00","188.469,00","96,87"

