ExecutionTime
4/6/2023 9:34:18 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20170630,"7.020,00","7.841,00","89,53"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20171231,"6.518,00","8.275,00","78,77"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20180630,"7.992,00","9.923,00","80,54"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20181231,"8.822,00","9.515,00","92,72"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20190630,"9.771,00","10.739,00","90,99"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20191231,"9.939,00","10.840,00","91,69"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20200331,"654,00","660,00","99,09"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20200630,"6.406,00","7.138,00","89,75"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20200930,"775,00","790,00","98,10"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20201231,"9.870,00","10.447,00","94,48"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20210331,"825,00","865,00","95,38"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20210630,"4.655,00","5.005,00","93,01"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20210930,"2.135,00","2.208,00","96,69"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20211231,"3.558,00","3.778,00","94,18"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20220331,"3.228,00","3.403,00","94,86"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20220630,"5.816,00","6.279,00","92,63"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20220930,"3.806,00","3.980,00","95,63"
Proporción de Satisfacción Global de los usuarios en la IPS,95,95 - Guaviare,00000,TOTAL,Total,100,Porcentaje,20221231,"5.043,00","5.304,00","95,08"

